date,adm1_name,battle_count,riot_count,conflict_intensity,avg_latitude,avg_longitude
2019-04-15,Delta,2,0,4,6.0638,6.524166666666667
2019-04-15,Ebonyi,1,0,11,6.09326,7.895779999999999
2019-04-15,Edo,0,1,0,6.4,5.7667
2019-04-15,Ekiti,0,0,2,7.7897,5.5106
2019-04-15,Enugu,0,2,3,6.8362,7.2349
2019-04-15,Federal Capital Territory,0,3,1,9.077766666666667,7.516633333333334
2019-04-15,Gombe,0,1,10,10.2897,11.1673
2019-04-15,Imo,0,1,0,5.47945,7.1111
2019-04-15,Jigawa,0,0,2,12.26625,9.1775
2019-04-15,Kaduna,3,0,44,10.450822222222222,7.157777777777778
2019-04-15,Katsina,5,0,83,12.287045454545455,7.274827272727273
2019-04-15,Kogi,1,0,6,7.9896,6.7871
2019-04-15,Lagos,2,2,7,6.502025,3.44145
2019-04-15,Nassarawa,2,0,20,8.550033333333333,8.6389
2019-04-15,Niger,0,0,10,10.147133333333334,6.303266666666667
2019-04-15,Ogun,3,1,11,6.87638,3.3941000000000003
2019-04-15,Ondo,0,1,0,6.5048,4.7839
2019-04-15,Osun,0,0,0,7.5333,4.7167
2019-04-15,Oyo,0,1,0,7.6333,4.0333
2019-04-15,Plateau,0,0,4,9.638866666666667,8.75
2019-04-15,Rivers,4,1,31,4.832878571428572,6.978021428571429
2019-04-15,Sokoto,1,0,4,13.1052,6.5306
2019-04-15,Taraba,3,0,19,7.871175,9.6522
2019-04-15,Yobe,1,0,0,11.747,11.9608
2019-04-15,Zamfara,6,0,80,12.131314285714286,6.5042285714285715
2019-05-15,Adamawa,0,1,10,10.25958,13.028319999999999
2019-05-15,Akwa Ibom,0,0,9,5.0346,8.010933333333332
2019-05-15,Anambra,0,1,11,6.0560833333333335,6.8474
2019-05-15,Bauchi,0,1,3,10.3134,9.8433
2019-05-15,Benue,4,1,7,7.2559571428571425,8.535414285714285
2019-05-15,Borno,12,0,120,11.917293333333333,13.293233333333335
2019-05-15,Delta,4,0,10,6.03442,6.32026
2019-05-15,Ebonyi,0,0,4,6.4654,7.9675
2019-05-15,Edo,3,0,11,6.3351,5.6275
2019-05-15,Ekiti,0,0,0,7.621,5.2215
2019-05-15,Imo,0,1,1,5.488849999999999,7.05185
2019-05-15,Kaduna,2,4,8,10.4282,7.5236
2019-05-15,Katsina,2,1,67,12.143969230769232,7.230061538461539
2019-05-15,Kebbi,1,0,0,11.5508,3.7049
2019-05-15,Kogi,3,0,19,7.8256875,6.54345
2019-05-15,Lagos,0,2,2,6.4531,3.3958
2019-05-15,Nassarawa,0,0,3,8.7,8.45
2019-05-15,Niger,1,0,2,9.6139,6.5569
2019-05-15,Ogun,1,0,6,7.505533333333333,2.783333333333333
2019-05-15,Osun,0,1,0,7.4667,4.9167
2019-05-15,Oyo,0,1,0,7.4333,3.9167
2019-05-15,Plateau,1,0,11,9.82625,8.79355
2019-05-15,Rivers,1,0,14,4.735275,7.18575
2019-05-15,Sokoto,2,0,3,13.041199999999998,4.8794
2019-05-15,Taraba,2,0,26,8.344209090909091,10.461272727272727
2019-05-15,Zamfara,2,0,124,12.42448888888889,6.5257
2019-06-15,Abia,0,1,1,5.5263,7.4896
2019-06-15,Adamawa,2,1,18,10.389666666666667,13.013366666666665
2019-06-15,Akwa Ibom,1,1,3,4.8855,7.8012999999999995
2019-06-15,Anambra,1,0,1,6.1464,6.8729
2019-06-15,Bauchi,0,1,1,10.3134,9.8433
2019-06-15,Bayelsa,1,0,6,4.86545,6.16175
2019-06-15,Benue,1,1,30,7.708500000000001,8.741233333333334
2019-06-15,Borno,24,1,163,12.174335714285714,13.505232142857142
2019-06-15,Cross River,0,0,1,4.9443,8.32775
2019-06-15,Delta,2,0,2,5.4382,5.8783
2019-06-15,Ebonyi,3,0,8,6.36085,8.075875
2019-06-15,Edo,2,0,2,6.7631499999999996,6.03425
2019-06-15,Ekiti,0,0,1,7.8323,5.2382
2019-06-15,Enugu,0,1,1,6.3977,7.518766666666667
2019-06-15,Federal Capital Territory,0,0,0,8.683399999999999,7.2614
2019-06-15,Imo,1,0,1,5.5211,7.0556
2019-06-15,Jigawa,0,0,1,12.2184,9.1589
2019-06-15,Kaduna,0,0,4,10.246025,7.948325
2019-06-15,Kano,0,1,2,12.00615,8.544599999999999
2019-06-15,Katsina,1,0,19,12.265566666666667,7.4943
2019-06-15,Kebbi,0,0,1,12.2753,3.8887
2019-06-15,Kogi,0,0,7,8.1,6.81665
2019-06-15,Lagos,2,3,8,6.533833333333334,3.3746666666666667
2019-06-15,Niger,1,0,62,10.08568,6.747579999999999
2019-06-15,Ogun,0,0,1,7.1232,3.0469
2019-06-15,Ondo,0,0,0,7.2188,5.1770499999999995
2019-06-15,Osun,0,1,1,7.40835,4.4333
2019-06-15,Oyo,0,1,0,7.743566666666666,3.8516999999999997
2019-06-15,Plateau,1,0,5,9.4663,8.88105
2019-06-15,Rivers,1,0,8,4.7313857142857145,7.153157142857142
2019-06-15,Sokoto,0,0,75,13.074466666666666,5.807766666666667
2019-06-15,Taraba,2,1,81,8.020111111111111,10.226216666666666
2019-06-15,Yobe,1,0,10,11.4833,12.3144
2019-06-15,Zamfara,7,0,163,12.26404,6.447239999999999
2019-07-15,Adamawa,0,0,1,9.77545,12.865549999999999
2019-07-15,Akwa Ibom,1,0,2,4.708,7.7341
2019-07-15,Anambra,1,0,2,6.253299999999999,6.933400000000001
2019-07-15,Bayelsa,3,0,8,4.989825,6.1343499999999995
2019-07-15,Benue,1,0,8,7.189025,8.915175
2019-07-15,Borno,8,0,186,12.075800000000001,13.27847857142857
2019-07-15,Cross River,2,0,10,5.791533333333334,8.495566666666667
2019-07-15,Delta,1,0,2,5.87425,6.16535
2019-07-15,Edo,1,0,11,6.756025,5.6587
2019-07-15,Ekiti,1,0,2,7.529999999999999,5.3191500000000005
2019-07-15,Enugu,0,0,0,6.3267,7.6539
2019-07-15,Federal Capital Territory,2,3,10,9.0833,7.5333
2019-07-15,Imo,2,1,7,5.44165,7.14105
2019-07-15,Kaduna,5,0,25,10.6402125,7.2882625
2019-07-15,Katsina,9,0,58,12.47297,7.42119
2019-07-15,Kogi,0,0,0,7.8024,6.743
2019-07-15,Lagos,1,1,13,6.4584,3.5324333333333335
2019-07-15,Nassarawa,0,0,0,8.3789,7.0844
2019-07-15,Niger,0,0,5,9.924175,6.6835
2019-07-15,Ogun,0,1,2,7.023,3.7793000000000005
2019-07-15,Ondo,1,1,2,7.061699999999999,4.9610666666666665
2019-07-15,Osun,0,1,0,7.7667,4.5667
2019-07-15,Oyo,1,1,1,7.4999666666666664,3.9555666666666665
2019-07-15,Plateau,0,0,2,9.85,8.7333
2019-07-15,Rivers,2,0,8,4.8576375,6.9109
2019-07-15,Sokoto,0,0,29,13.2844,5.880933333333334
2019-07-15,Taraba,1,0,24,7.916244444444445,10.331744444444446
2019-07-15,Yobe,0,1,0,11.747,11.9608
2019-07-15,Zamfara,1,0,13,12.23565,6.5594
2019-08-15,Abia,0,1,1,5.1066,7.3667
2019-08-15,Akwa Ibom,0,0,1,4.7348,7.749
2019-08-15,Anambra,2,1,5,6.17898,6.8988
2019-08-15,Bayelsa,0,0,0,4.9247,6.2642
2019-08-15,Benue,1,0,17,7.246033333333333,8.807599999999999
2019-08-15,Borno,15,0,94,12.044328571428572,13.216709523809524
2019-08-15,Cross River,2,0,0,5.8344,8.008
2019-08-15,Ebonyi,0,1,1,6.3163,8.1169
2019-08-15,Edo,1,0,2,6.3351,5.6275
2019-08-15,Enugu,1,1,2,6.349983333333333,7.504133333333333
2019-08-15,Federal Capital Territory,0,0,0,9.0833,7.5333
2019-08-15,Gombe,1,0,2,10.0,11.6667
2019-08-15,Imo,0,1,5,5.37355,6.9912
2019-08-15,Kaduna,2,0,24,10.1214875,7.7751875
2019-08-15,Katsina,2,0,4,12.79224,7.2639
2019-08-15,Kogi,0,0,0,7.5456,6.2538
2019-08-15,Lagos,1,3,2,6.611400000000001,3.5254
2019-08-15,Nassarawa,1,1,4,8.88265,8.12845
2019-08-15,Ogun,0,0,0,6.8432,3.6478
2019-08-15,Ondo,2,0,6,6.896100000000001,5.1867
2019-08-15,Oyo,0,1,0,7.5779,3.9393
2019-08-15,Plateau,0,0,7,9.520066666666667,8.851533333333334
2019-08-15,Rivers,1,0,22,4.744228571428572,7.2565
2019-08-15,Sokoto,0,0,0,12.8059,5.3508
2019-08-15,Taraba,2,0,9,7.7721800000000005,9.91562
2019-08-15,Yobe,0,0,0,11.2002,12.0314
2019-08-15,Zamfara,1,0,1,11.2962,6.4952
2019-09-15,Adamawa,2,0,2,9.457650000000001,11.923449999999999
2019-09-15,Akwa Ibom,0,3,2,4.95488,7.925459999999999
2019-09-15,Anambra,1,0,3,6.1454,6.7885
2019-09-15,Bauchi,0,2,5,10.99495,10.01905
2019-09-15,Bayelsa,1,0,0,4.6997,6.26365
2019-09-15,Benue,0,0,0,7.5167,9.6167
2019-09-15,Borno,15,0,86,12.103010000000001,13.17602
2019-09-15,Cross River,3,0,1,6.090633333333334,8.32
2019-09-15,Delta,1,1,1,5.46475,5.8892500000000005
2019-09-15,Ebonyi,0,0,9,6.4654,7.9675
2019-09-15,Edo,3,0,7,7.0667,6.2667
2019-09-15,Ekiti,1,1,1,7.8011,5.1907499999999995
2019-09-15,Enugu,0,0,1,6.2563,7.4739
2019-09-15,Federal Capital Territory,0,3,4,9.014266666666666,7.430766666666666
2019-09-15,Gombe,0,1,3,10.2897,11.1673
2019-09-15,Imo,0,0,1,5.51725,7.0135000000000005
2019-09-15,Jigawa,1,0,1,11.4555,9.2642
2019-09-15,Kaduna,2,2,17,10.382744444444445,7.287944444444444
2019-09-15,Katsina,1,5,10,12.476633333333332,7.466044444444445
2019-09-15,Kogi,0,0,0,7.586499999999999,7.184150000000001
2019-09-15,Lagos,0,1,2,6.4812,3.68885
2019-09-15,Niger,1,1,9,10.08865,6.3029375
2019-09-15,Ogun,1,0,0,7.15,3.35
2019-09-15,Ondo,0,0,0,7.3507,5.1133
2019-09-15,Oyo,0,1,0,7.6333,4.0333
2019-09-15,Plateau,0,0,8,9.66052,8.97306
2019-09-15,Rivers,0,0,2,4.88655,6.934200000000001
2019-09-15,Sokoto,1,1,2,13.2583,4.94665
2019-09-15,Taraba,2,1,54,7.536555555555555,9.953266666666668
2019-09-15,Yobe,2,0,2,11.507950000000001,11.9801
2019-10-15,Adamawa,0,0,2,9.506633333333333,12.853033333333334
2019-10-15,Akwa Ibom,0,1,2,4.743433333333333,7.8196
2019-10-15,Anambra,0,1,5,6.1454,6.7885
2019-10-15,Bayelsa,0,1,0,4.5973,6.3112
2019-10-15,Benue,0,0,0,7.8155,8.8604
2019-10-15,Borno,13,0,69,11.666588235294117,13.348364705882354
2019-10-15,Cross River,2,0,7,6.11955,8.4792
2019-10-15,Delta,2,0,3,5.9022,6.00168
2019-10-15,Ebonyi,0,0,0,6.5116,8.1298
2019-10-15,Edo,2,0,7,6.620842857142857,5.884357142857143
2019-10-15,Enugu,0,0,0,6.4579,7.3592
2019-10-15,Federal Capital Territory,1,0,3,8.746475,7.16025
2019-10-15,Imo,1,0,1,5.469799999999999,7.04335
2019-10-15,Jigawa,0,0,0,12.6572,10.3429
2019-10-15,Kaduna,3,0,9,10.6953,7.30945294117647
2019-10-15,Kano,0,0,0,12.0,8.5167
2019-10-15,Kebbi,0,1,1,12.5224,4.347625
2019-10-15,Kogi,0,0,0,7.5036,7.1744
2019-10-15,Lagos,3,1,1,6.4835,3.75765
2019-10-15,Nassarawa,0,0,0,8.5667,8.55
2019-10-15,Niger,0,1,4,10.081033333333332,6.482233333333333
2019-10-15,Ogun,0,0,0,6.91,3.6656
2019-10-15,Ondo,0,0,0,7.2526,5.1931
2019-10-15,Osun,1,0,0,7.7667,4.5667
2019-10-15,Plateau,0,0,4,9.7743,8.84215
2019-10-15,Rivers,3,0,2,4.797475,7.2059750000000005
2019-10-15,Sokoto,4,1,5,12.739557142857143,5.4067
2019-10-15,Taraba,1,0,0,8.889666666666665,11.2525
2019-10-15,Zamfara,5,0,88,12.37128,5.8801000000000005
2019-11-15,Adamawa,4,0,11,10.125875,13.058525
2019-11-15,Akwa Ibom,1,1,3,4.8822,7.9595
2019-11-15,Anambra,1,1,3,6.159599999999999,6.946899999999999
2019-11-15,Bayelsa,3,0,24,4.844771428571428,6.324871428571428
2019-11-15,Benue,1,0,3,7.5295000000000005,8.7536
2019-11-15,Borno,19,0,94,11.76771,13.285265
2019-11-15,Cross River,1,1,1,5.5137,8.421475
2019-11-15,Delta,2,2,11,5.622628571428572,6.004785714285715
2019-11-15,Ebonyi,1,0,1,6.073,8.1106
2019-11-15,Edo,8,0,9,6.387755555555555,5.646133333333334
2019-11-15,Enugu,0,0,0,6.6709,7.3206
2019-11-15,Federal Capital Territory,0,0,0,8.711,7.1384
2019-11-15,Imo,0,1,3,5.4028,7.1997
2019-11-15,Jigawa,2,0,0,12.6932,10.2551
2019-11-15,Kaduna,3,0,21,9.959372727272727,8.101390909090908
2019-11-15,Katsina,1,0,2,13.1716,7.728
2019-11-15,Kogi,0,1,6,7.726066666666667,6.725873333333334
2019-11-15,Lagos,3,3,3,6.537742857142858,3.492057142857143
2019-11-15,Niger,0,0,0,10.3045,6.796400000000001
2019-11-15,Osun,1,2,3,7.627533333333333,4.612566666666667
2019-11-15,Oyo,1,0,4,7.566800000000001,3.7848333333333333
2019-11-15,Plateau,0,0,1,9.5206,9.0977
2019-11-15,Rivers,0,0,2,4.6057500000000005,7.0944
2019-11-15,Taraba,1,0,12,8.5696,10.569683333333332
2019-11-15,Yobe,4,0,12,11.89656,11.67114
2019-11-15,Zamfara,0,0,23,11.932749999999999,5.0599
2019-12-15,Adamawa,3,0,4,9.94951,12.98415
2019-12-15,Anambra,2,0,4,6.1699,6.98915
2019-12-15,Bayelsa,1,3,6,4.8727800000000006,6.30612
2019-12-15,Borno,41,0,213,11.724630508474576,13.402886440677966
2019-12-15,Cross River,1,1,10,5.1381,8.28365
2019-12-15,Delta,2,0,0,5.9044,6.217775
2019-12-15,Edo,2,1,7,6.7323,6.062285714285714
2019-12-15,Ekiti,0,0,1,7.4913,5.2323
2019-12-15,Federal Capital Territory,0,0,0,8.5667,6.925000000000001
2019-12-15,Imo,0,1,3,5.6424,7.181900000000001
2019-12-15,Jigawa,2,0,2,12.7267,10.4205
2019-12-15,Kaduna,0,0,4,10.236199999999998,7.4638
2019-12-15,Katsina,0,0,2,12.63552,7.42872
2019-12-15,Kebbi,0,0,2,11.3764,5.7954
2019-12-15,Kogi,2,0,6,7.898666666666666,6.761266666666667
2019-12-15,Lagos,9,2,9,6.498966666666667,3.380175
2019-12-15,Niger,0,0,13,10.001525,6.735925
2019-12-15,Ogun,0,0,2,6.9048,2.9891
2019-12-15,Ondo,0,1,3,7.20615,5.5297
2019-12-15,Osun,1,0,3,7.5854,4.6226
2019-12-15,Rivers,0,0,8,4.719133333333333,7.153366666666667
2019-12-15,Taraba,1,0,2,8.457225000000001,10.884075
2019-12-15,Yobe,3,0,32,11.686166666666667,11.946600000000002
2019-12-15,Zamfara,1,0,1,12.457650000000001,6.12495
2020-01-15,Abia,0,2,2,5.280366666666667,7.470166666666667
2020-01-15,Adamawa,4,1,11,9.97645,12.86534
2020-01-15,Akwa Ibom,0,1,2,5.11128,7.746719999999999
2020-01-15,Anambra,0,0,3,6.4664,6.9316
2020-01-15,Bayelsa,2,2,11,4.964879999999999,6.11742
2020-01-15,Benue,3,1,5,7.387771428571428,8.291257142857143
2020-01-15,Borno,30,0,189,11.78221956521739,13.293278260869567
2020-01-15,Cross River,1,0,0,5.8858,7.9916
2020-01-15,Delta,5,0,7,5.8832,6.215042857142857
2020-01-15,Ebonyi,1,0,0,6.0716,8.1028
2020-01-15,Edo,1,0,4,6.825419999999999,5.81184
2020-01-15,Ekiti,0,1,0,7.7998,5.3324
2020-01-15,Enugu,0,0,0,6.84615,7.4031
2020-01-15,Federal Capital Territory,1,2,3,8.7986375,7.2615875
2020-01-15,Imo,0,2,1,5.56864,7.1318
2020-01-15,Jigawa,0,1,0,12.231233333333334,9.424466666666666
2020-01-15,Kaduna,3,1,52,10.4601,7.28026
2020-01-15,Kano,0,0,0,11.5274,7.8812
2020-01-15,Katsina,3,0,7,12.779157142857143,7.340871428571428
2020-01-15,Kogi,0,0,20,7.478466666666667,6.877233333333334
2020-01-15,Kwara,0,0,1,8.3833,4.4333
2020-01-15,Lagos,3,1,21,6.541880000000001,3.4575000000000005
2020-01-15,Nassarawa,0,1,8,8.4434,8.5601
2020-01-15,Niger,4,0,23,9.996172727272727,6.843318181818182
2020-01-15,Ogun,1,0,3,6.970725,3.184525
2020-01-15,Ondo,1,0,4,6.76452,5.09746
2020-01-15,Osun,0,0,2,7.572566666666667,4.421066666666667
2020-01-15,Oyo,0,4,6,7.585725,3.8572375
2020-01-15,Plateau,1,0,38,9.413385714285713,8.994871428571429
2020-01-15,Rivers,1,0,6,4.9182,6.7902
2020-01-15,Taraba,1,0,8,8.369733333333333,10.50995
2020-01-15,Yobe,3,0,4,12.042433333333333,12.068533333333335
2020-01-15,Zamfara,1,1,16,12.48262,6.03164
2020-02-15,Abia,0,0,2,5.4209,7.955
2020-02-15,Adamawa,3,0,7,10.140559999999999,12.8092
2020-02-15,Akwa Ibom,0,1,0,5.0333,7.9266
2020-02-15,Anambra,0,0,0,6.4811,6.7907
2020-02-15,Bayelsa,1,2,7,4.9417,5.89215
2020-02-15,Benue,1,0,7,7.277644444444444,8.194099999999999
2020-02-15,Borno,22,0,72,11.73242,13.288323333333333
2020-02-15,Delta,4,1,16,5.779571428571429,6.2253
2020-02-15,Ebonyi,1,0,2,5.7959,7.9372
2020-02-15,Edo,3,3,26,6.55886,5.70655
2020-02-15,Enugu,0,1,0,6.258649999999999,7.47855
2020-02-15,Federal Capital Territory,0,2,1,8.873885714285715,7.264985714285714
2020-02-15,Imo,1,1,1,5.473,7.024566666666666
2020-02-15,Jigawa,0,1,1,12.565,9.9573
2020-02-15,Kaduna,2,0,40,10.60651,7.33181
2020-02-15,Kano,0,1,0,12.0,8.5167
2020-02-15,Katsina,1,0,37,12.662275000000001,7.284325
2020-02-15,Kogi,1,0,4,7.78475,6.58265
2020-02-15,Kwara,0,0,0,8.5941,4.5563
2020-02-15,Lagos,3,3,9,6.539733333333333,3.3797333333333337
2020-02-15,Nassarawa,0,0,0,8.4833,8.5167
2020-02-15,Niger,3,0,12,9.993450000000001,5.9243999999999994
2020-02-15,Ogun,0,4,5,6.914533333333334,3.390833333333333
2020-02-15,Ondo,1,0,2,6.4895,4.8705
2020-02-15,Osun,0,1,0,7.7667,4.5667
2020-02-15,Oyo,1,1,2,7.75545,4.0863
2020-02-15,Plateau,1,1,13,9.570969999999999,8.87561
2020-02-15,Rivers,1,0,7,5.0748,7.08015
2020-02-15,Taraba,0,0,4,8.449975,10.566675
2020-02-15,Yobe,4,0,3,12.222733333333332,11.74295
2020-02-15,Zamfara,1,0,26,12.49445,6.859450000000001
2020-03-15,Adamawa,2,0,5,10.121433333333334,13.066633333333334
2020-03-15,Anambra,0,1,0,6.1454,6.7885
2020-03-15,Bauchi,0,0,0,10.3134,9.8433
2020-03-15,Bayelsa,2,0,4,4.8916249999999994,6.0877
2020-03-15,Benue,3,1,28,7.5602599999999995,8.682693333333333
2020-03-15,Borno,16,0,99,11.8348,13.28892380952381
2020-03-15,Cross River,3,1,2,5.918749999999999,8.67265
2020-03-15,Delta,2,0,9,5.72795,6.039433333333332
2020-03-15,Ebonyi,0,0,14,6.1737,7.7683
2020-03-15,Edo,1,0,2,6.0618,5.6613
2020-03-15,Federal Capital Territory,0,3,1,8.935814285714285,7.3910857142857145
2020-03-15,Imo,2,3,11,5.6435375,7.1134125
2020-03-15,Kaduna,1,2,111,10.506720833333333,7.564395833333333
2020-03-15,Kano,0,0,5,12.2054,8.427966666666668
2020-03-15,Katsina,3,1,26,12.35966,7.495220000000001
2020-03-15,Kebbi,0,0,7,11.4241,5.2288
2020-03-15,Kogi,0,1,3,7.546033333333334,6.511500000000001
2020-03-15,Kwara,0,2,1,8.375,4.6
2020-03-15,Lagos,0,1,3,6.5180333333333325,3.3053333333333335
2020-03-15,Nassarawa,0,0,0,8.4833,8.5167
2020-03-15,Niger,4,1,24,9.667933333333332,6.606488888888888
2020-03-15,Ogun,1,1,4,6.6911000000000005,3.4242
2020-03-15,Ondo,0,0,4,7.016066666666667,5.404299999999999
2020-03-15,Osun,0,0,0,7.5167,4.45
2020-03-15,Plateau,2,1,13,9.882125,8.752175
2020-03-15,Rivers,1,0,1,4.7774,7.0134
2020-03-15,Sokoto,1,0,4,13.010674999999999,5.494425
2020-03-15,Taraba,0,0,0,7.85,9.7833
2020-03-15,Yobe,2,0,18,12.3541,11.971466666666666
2020-03-15,Zamfara,16,0,74,12.020470833333334,6.4184375000000005
2020-04-15,Abia,1,4,6,5.3605833333333335,7.480433333333333
2020-04-15,Adamawa,1,0,7,9.312342857142855,12.361914285714287
2020-04-15,Akwa Ibom,2,1,3,5.0131000000000006,7.842433333333333
2020-04-15,Anambra,2,2,7,6.110771428571428,6.922371428571429
2020-04-15,Bayelsa,3,0,6,4.9247,6.2642
2020-04-15,Benue,8,0,24,7.55498125,8.72385
2020-04-15,Borno,25,0,98,11.585042424242424,13.533781818181819
2020-04-15,Cross River,1,2,11,5.387650000000001,8.20725
2020-04-15,Delta,3,6,15,5.833531578947368,6.171705263157895
2020-04-15,Ebonyi,1,0,3,6.0446,7.903033333333333
2020-04-15,Edo,0,4,3,6.695933333333333,5.9333
2020-04-15,Ekiti,0,1,2,7.86645,5.3811
2020-04-15,Enugu,1,0,1,6.722333333333332,7.4133
2020-04-15,Federal Capital Territory,2,3,6,8.990514285714285,7.261699999999999
2020-04-15,Imo,2,2,1,5.704771428571428,7.185442857142857
2020-04-15,Jigawa,0,1,1,12.2257,9.0648
2020-04-15,Kaduna,6,2,30,10.355147368421052,7.500989473684211
2020-04-15,Katsina,4,1,80,12.0916,7.3014833333333335
2020-04-15,Kebbi,0,0,1,11.3963,5.4863
2020-04-15,Kogi,2,0,5,7.783771428571429,7.300042857142857
2020-04-15,Kwara,0,0,1,8.4875,4.5235
2020-04-15,Lagos,2,5,6,6.5055700000000005,3.3742600000000005
2020-04-15,Nassarawa,1,0,4,8.623875,8.00445
2020-04-15,Niger,5,0,29,10.10384705882353,6.4741
2020-04-15,Ogun,0,2,2,6.9688,3.5013500000000004
2020-04-15,Ondo,0,0,2,6.922199999999999,5.18609
2020-04-15,Osun,2,0,1,7.4724,4.59565
2020-04-15,Oyo,1,0,1,7.396333333333334,3.6999
2020-04-15,Plateau,1,0,28,9.6828875,9.067625
2020-04-15,Rivers,0,0,1,4.8999,7.0331
2020-04-15,Sokoto,1,0,23,13.27145,6.4368
2020-04-15,Taraba,3,0,15,8.649233333333333,10.8112
2020-04-15,Yobe,2,0,113,12.0486,11.9809
2020-04-15,Zamfara,4,0,124,12.65298,6.5296400000000006
2020-05-15,Abia,2,0,0,5.40416,7.3878200000000005
2020-05-15,Adamawa,2,2,24,9.585366666666665,12.341577777777779
2020-05-15,Akwa Ibom,0,1,1,5.0475,7.9086
2020-05-15,Anambra,4,2,6,6.314361538461538,7.008192307692307
2020-05-15,Bauchi,0,1,1,10.3134,9.8433
2020-05-15,Bayelsa,1,0,0,5.004233333333333,6.247
2020-05-15,Benue,5,0,42,7.499576470588235,8.6994
2020-05-15,Borno,30,0,263,11.762716216216216,13.347072972972972
2020-05-15,Cross River,2,1,19,5.292171428571429,8.163485714285715
2020-05-15,Delta,2,4,11,5.921225,6.274591666666667
2020-05-15,Ebonyi,3,3,6,6.187075,7.9400125
2020-05-15,Edo,1,0,2,6.7115,5.761366666666667
2020-05-15,Enugu,0,0,0,6.4426,7.5022
2020-05-15,Federal Capital Territory,0,0,0,8.8863,7.2344
2020-05-15,Imo,0,4,4,5.4414444444444445,7.048577777777778
2020-05-15,Jigawa,0,2,3,12.456299999999999,9.550333333333334
2020-05-15,Kaduna,4,1,87,10.402889655172414,7.573717241379311
2020-05-15,Katsina,3,0,62,12.055404545454547,7.2088
2020-05-15,Kogi,1,1,4,7.6306,6.8075
2020-05-15,Kwara,0,0,1,8.4484,4.7208
2020-05-15,Lagos,2,2,7,6.5167125,3.463875
2020-05-15,Nassarawa,2,0,25,8.312242857142857,8.215885714285715
2020-05-15,Niger,2,0,15,10.0751,6.576072727272727
2020-05-15,Ogun,3,0,4,6.99424,3.1249
2020-05-15,Ondo,0,1,1,7.376366666666667,5.5734666666666675
2020-05-15,Oyo,0,0,3,7.5652,3.938875
2020-05-15,Plateau,0,0,14,9.79655,8.8510625
2020-05-15,Rivers,4,2,6,4.7264125,7.0048875
2020-05-15,Sokoto,1,0,79,13.562933333333334,6.220299999999999
2020-05-15,Taraba,5,2,53,7.968488888888889,10.35598888888889
2020-05-15,Yobe,2,0,11,11.985333333333335,11.752900000000002
2020-05-15,Zamfara,2,0,17,11.982383333333333,6.670266666666667
2020-06-15,Abia,1,0,4,5.4063,7.5682
2020-06-15,Adamawa,7,2,41,9.687914285714285,12.457214285714286
2020-06-15,Akwa Ibom,1,1,2,4.919449999999999,7.77125
2020-06-15,Anambra,1,0,2,6.0976,6.905166666666666
2020-06-15,Bauchi,1,0,10,10.881499999999999,10.10525
2020-06-15,Bayelsa,2,0,9,4.9780999999999995,6.13655
2020-06-15,Benue,8,0,43,7.603728571428571,8.6176
2020-06-15,Borno,43,0,381,11.952371641791045,13.340358208955223
2020-06-15,Cross River,3,3,10,5.862757142857142,8.550214285714286
2020-06-15,Delta,3,0,10,5.6524,5.945628571428571
2020-06-15,Ebonyi,2,0,2,6.1563,7.963240000000001
2020-06-15,Edo,1,0,2,6.318,5.649800000000001
2020-06-15,Ekiti,0,1,1,7.621,5.2215
2020-06-15,Federal Capital Territory,1,1,2,8.84175,7.250816666666666
2020-06-15,Gombe,1,0,0,9.9843,10.9523
2020-06-15,Imo,1,0,4,5.51555,6.9695
2020-06-15,Jigawa,3,0,7,12.651466666666666,10.009833333333333
2020-06-15,Kaduna,5,0,22,10.540136363636364,7.563863636363636
2020-06-15,Katsina,7,2,112,12.170109090909092,7.284687878787879
2020-06-15,Kebbi,0,0,1,11.353100000000001,5.921250000000001
2020-06-15,Kogi,2,0,13,7.8221,6.523325
2020-06-15,Kwara,2,0,1,8.7677,5.444
2020-06-15,Lagos,2,4,5,6.5137285714285715,3.3837
2020-06-15,Nassarawa,1,0,2,8.145,7.6177
2020-06-15,Niger,3,0,21,9.986360000000001,6.68385
2020-06-15,Ogun,0,0,0,6.6,3.0
2020-06-15,Ondo,0,0,0,7.317,5.74275
2020-06-15,Osun,3,1,2,7.68335,4.61665
2020-06-15,Oyo,1,0,8,7.512666666666667,3.91215
2020-06-15,Plateau,1,1,7,9.325899999999999,9.0201
2020-06-15,Rivers,3,0,7,4.731533333333334,7.081683333333333
2020-06-15,Sokoto,1,0,100,13.3592,6.5922
2020-06-15,Taraba,2,0,32,7.91076,10.559186666666667
2020-06-15,Yobe,1,0,6,12.90835,12.1478
2020-06-15,Zamfara,7,0,56,12.118661538461538,6.520123076923077
2020-07-15,Abia,0,0,1,5.0197666666666665,7.320333333333333
2020-07-15,Adamawa,1,0,11,9.3178,12.20898
2020-07-15,Akwa Ibom,1,1,7,4.900766666666667,7.883366666666667
2020-07-15,Anambra,1,0,0,6.19125,6.86355
2020-07-15,Bauchi,0,1,0,10.3134,9.8433
2020-07-15,Bayelsa,1,0,5,4.8047,6.0789
2020-07-15,Benue,2,1,14,7.422350000000001,9.221466666666666
2020-07-15,Borno,43,0,258,11.945793548387096,13.348201612903225
2020-07-15,Cross River,2,0,4,5.142950000000001,8.456399999999999
